Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
1;Championat de France;Domicile;Victoire;Charnay;;Banc;A. Bulgak;24;54;0,9;24,9;5;9;0,555555556;4;8;0,5;1;1;1;4;5;0,8;;;;;;;;15;1;6;7;0;3;0;0;0;1;3;6;14;11;A. Bulgak
1;Championat de France;Domicile;Victoire;Charnay;;Banc;M. Gueye;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;12;M. Gueye
1;Championat de France;Domicile;Victoire;Charnay;;Banc;K. Topuzovic;9;7;0,12;9,12;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;2;2;1;0;0;0;0;0;0;4;3;14;K. Topuzovic
1;Championat de France;Domicile;Victoire;Charnay;;Banc;K. Sissoko;26;15;0,25;26,25;2;9;0,222222222;1;7;0,142857143;1;2;0,5;3;3;1;;;;;;;;8;2;3;5;3;0;0;1;0;1;3;14;10;30;K. Sissoko
1;Championat de France;Domicile;Victoire;Charnay;;Banc;TOTAUX EQUIPE;;;;;30;66;0,454545455;19;39;0,487179487;11;27;0,407407407;21;23;0,913043478;19;36;16;12;39;19;9;92;12;34;46;23;20;5;2;1;20;20;0;110;;TOTAUX EQUIPE
2;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;N. Brochant;24;13;0,22;24,22;2;5;0,4;2;3;0,666666667;0;2;0;0;0;;;;;;;;;4;1;1;2;1;0;2;2;0;1;0;-6;8;1;N. Brochant
2;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;C. Franchelin;24;19;0,32;24,32;5;8;0,625;5;7;0,714285714;0;1;0;6;11;0,545454545;;;;;;;;16;0;4;4;5;1;2;1;0;3;9;15;19;5;C. Franchelin
2;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;K. Sissoko;33;14;0,23;33,23;5;11;0,454545455;5;8;0,625;0;3;0;4;4;1;;;;;;;;14;4;4;8;1;3;0;0;0;2;6;13;14;30;K. Sissoko
2;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;J. Walker;36;28;0,47;36,47;6;10;0,6;6;9;0,666666667;0;1;0;0;1;0;;;;;;;;12;1;4;5;3;3;1;0;0;0;1;23;13;40;J. Walker
2;Championat de France;Domicile;Victoire;Saint-Amand;;Starter;L. Scherf;19;6;0,1;19,1;2;4;0,5;2;4;0,5;0;0;;0;0;;;;;;;;;4;2;2;4;2;2;1;0;0;2;0;14;7;77;L. Scherf
2;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;S. Colley;16;42;0,7;16,7;1;7;0,142857143;1;3;0,333333333;0;4;0;0;0;;;;;;;;;2;0;1;1;2;3;1;0;0;1;1;14;-3;2;S. Colley
2;Championat de France;Domicile;Victoire;Saint-Amand;Capitaine;Banc;A. Bouderra;15;41;0,68;15,68;2;3;0,666666667;1;1;1;1;2;0,5;2;2;1;;;;;;;;7;0;1;1;3;1;2;0;0;2;1;-2;11;4;A. Bouderra(C)
2;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;K. Topuzovic;9;23;0,38;9,38;2;2;1;2;2;1;0;0;;0;0;;;;;;;;;4;0;1;1;1;0;0;0;0;1;1;-5;6;9;K. Topuzovic
2;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;A. Bulgak;20;54;0,9;20,9;2;8;0,25;1;4;0,25;1;4;0,25;0;0;;;;;;;;;5;2;4;6;0;0;3;1;0;0;1;-1;9;11;A. Bulgak
2;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;M. Gueye;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;12;M. Gueye
2;Championat de France;Domicile;Victoire;Saint-Amand;;Banc;TOTAUX EQUIPE;;;;;27;58;0,465517241;25;41;0,609756098;2;17;0,117647059;12;18;0,666666667;27;42;6;15;18;13;11;68;12;24;36;18;17;12;4;0;12;20;0;84;;TOTAUX EQUIPE
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;N. Brochant;30;50;0,83;30,83;4;4;1;2;2;1;2;2;1;0;0;;;;;;;;;10;0;6;6;2;2;1;0;0;2;0;3;17;1;N. Brochant
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;C. Franchelin;21;14;0,23;21,23;0;6;0;0;3;0;0;3;0;2;2;1;;;;;;;;2;2;5;7;6;4;1;1;1;1;4;0;7;5;C. Franchelin
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;K. Sissoko;32;4;0,07;32,07;4;9;0,444444444;4;9;0,444444444;0;0;;0;0;;;;;;;;;8;0;5;5;5;2;3;0;0;2;2;9;14;30;K. Sissoko
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;J. Walker;37;52;0,87;37,87;9;16;0,5625;9;13;0,692307692;0;3;0;0;0;;;;;;;;;18;0;2;2;4;3;3;0;0;0;3;6;17;40;J. Walker
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;L. Scherf;25;23;0,38;25,38;4;5;0,8;3;4;0,75;1;1;1;0;0;;;;;;;;;9;1;5;6;1;2;1;2;0;1;0;4;16;77;L. Scherf
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;S. Colley;17;1;0,02;17,02;1;4;0,25;1;3;0,333333333;0;1;0;2;2;1;;;;;;;;4;0;0;0;1;0;0;0;0;4;1;-4;2;2;S. Colley
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;Capitaine;Banc;A. Bouderra;18;56;0,93;18,93;5;10;0,5;2;6;0,333333333;3;4;0,75;2;2;1;;;;;;;;15;1;0;1;1;1;1;0;0;4;3;4;12;4;A. Bouderra(C)
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;D. Nganfina;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;D. Nganfina
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;K. Topuzovic;1;48;0,8;1,8;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;-2;0;9;K. Topuzovic
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;A. Bulgak;14;52;0,87;14,87;0;4;0;0;3;0;0;1;0;0;0;;;;;;;;;0;0;3;3;0;1;1;1;0;3;0;0;0;11;A. Bulgak
3;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;27;58;0,465517241;21;43;0,488372093;6;15;0,4;6;6;1;23;40;2;18;19;9;16;66;4;27;31;20;16;11;4;1;18;13;0;85;;TOTAUX EQUIPE
4;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;N. Brochant;33;18;0,3;33,3;2;6;0,333333333;2;3;0,666666667;0;3;0;2;2;1;;;;;;;;6;0;2;2;2;2;2;0;0;1;3;-21;6;1;N. Brochant
4;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;C. Franchelin;21;40;0,67;21,67;3;7;0,428571429;2;4;0,5;1;3;0,333333333;3;4;0,75;;;;;;;;10;0;1;1;2;4;0;0;1;3;4;-5;4;5;C. Franchelin
4;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;J. Walker;28;3;0,05;28,05;3;7;0,428571429;3;5;0,6;0;2;0;0;0;;;;;;;;;6;2;5;7;1;3;0;0;0;2;1;-31;7;12;J. Walker
4;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;K. Sissoko;31;5;0,08;31,08;2;5;0,4;2;4;0,5;0;1;0;1;1;1;;;;;;;;5;1;6;7;0;5;5;1;0;2;2;-21;10;30;K. Sissoko
4;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;L. Scherf;17;9;0,15;17,15;1;7;0,142857143;1;6;0,166666667;0;1;0;0;0;;;;;;;;;2;1;0;1;0;1;0;0;1;1;0;-8;-4;77;L. Scherf
4;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;S. Colley;9;45;0,75;9,75;0;2;0;0;1;0;0;1;0;0;0;;;;;;;;;0;0;1;1;0;0;1;0;0;5;0;-15;0;2;S. Colley
4;Championat de France;Exterieur;Defaite;Basket Landes;Capitaine;Banc;A. Bouderra;18;20;0,33;18,33;3;8;0,375;1;3;0,333333333;2;5;0,4;0;0;;;;;;;;;8;0;0;0;1;7;2;0;0;0;0;-25;-1;4;A. Bouderra(C)
4;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;D. Nganfina;4;49;0,82;4,82;1;1;1;1;1;1;0;0;;0;0;;;;;;;;;2;0;0;0;0;1;0;0;0;1;1;-1;1;8;D. Nganfina
4;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;K. Topuzovic;13;6;0,1;13,1;2;5;0,4;2;3;0,666666667;0;2;0;0;0;;;;;;;;;4;1;1;2;0;0;0;0;0;2;0;-7;3;9;K. Topuzovic
4;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;A. Bulgak;22;45;0,75;22,75;1;6;0,166666667;1;3;0,333333333;0;3;0;0;0;;;;;;;;;2;1;3;4;1;2;1;0;1;2;0;-16;1;11;A. Bulgak
4;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;M. Gueye;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;40;M. Gueye
4;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;18;54;0,333333333;15;33;0,454545455;3;21;0,142857143;6;7;0,857142857;14;22;8;5;16;;7;45;8;23;31;7;26;11;1;3;20;11;0;32;;TOTAUX EQUIPE
5;Championat de France;Domicile;Victoire;Landerneau;;Starter;N. Brochant;30;22;0,37;30,37;4;10;0,4;4;7;0,571428571;0;3;0;0;0;;;;;;;;;8;2;4;6;1;1;2;0;0;2;0;13;10;1;N. Brochant
5;Championat de France;Domicile;Victoire;Landerneau;;Starter;S. Colley;24;52;0,87;24,87;3;7;0,428571429;1;3;0,333333333;2;4;0,5;1;2;0,5;;;;;;;;9;1;0;1;3;0;1;0;0;3;1;15;9;2;S. Colley
5;Championat de France;Domicile;Victoire;Landerneau;Capitaine;Starter;A. Bouderra;31;24;0,4;31,4;3;10;0,3;2;4;0,5;1;6;0,166666667;2;2;1;;;;;;;;9;0;2;2;13;1;6;0;0;3;3;13;22;4;A. Bouderra(C)
5;Championat de France;Domicile;Victoire;Landerneau;;Starter;J. Walker;34;55;0,92;34,92;10;18;0,555555556;9;15;0,6;1;3;0,333333333;3;3;1;;;;;;;;24;5;4;9;3;3;3;0;0;2;2;19;28;40;J. Walker
5;Championat de France;Domicile;Victoire;Landerneau;;Starter;L. Scherf;25;37;0,62;25,62;3;9;0,333333333;2;5;0,4;1;4;0,25;3;4;0,75;;;;;;;;10;2;6;8;1;1;0;0;0;0;5;14;11;77;L. Scherf
5;Championat de France;Domicile;Victoire;Landerneau;;Banc;S. Kessler;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;6;S. Kessler
5;Championat de France;Domicile;Victoire;Landerneau;;Banc;D. Nganfina;1;52;0,87;1,87;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;D. Nganfina
5;Championat de France;Domicile;Victoire;Landerneau;;Banc;K. Topuzovic;10;22;0,37;10,37;2;5;0,4;2;4;0,5;0;1;0;0;0;;;;;;;;;4;0;2;2;0;2;1;0;1;1;0;-7;2;9;K. Topuzovic
5;Championat de France;Domicile;Victoire;Landerneau;;Banc;A. Bulgak;14;23;0,38;14,38;1;2;0,5;1;1;1;0;1;0;3;3;1;;;;;;;;5;0;4;4;0;1;1;0;0;3;2;-3;8;11;A. Bulgak
5;Championat de France;Domicile;Victoire;Landerneau;;Banc;K. Sissoko;26;13;0,22;26,22;4;9;0,444444444;3;6;0,5;1;3;0,333333333;0;0;;;;;;;;;9;1;2;3;0;3;1;0;0;2;0;-9;5;30;K. Sissoko
5;Championat de France;Domicile;Victoire;Landerneau;;Banc;TOTAUX EQUIPE;;;;;30;70;0,428571429;24;45;0,533333333;6;25;0,24;12;14;0,857142857;26;42;6;21;18;13;18;78;11;26;37;21;12;15;0;1;16;13;0;97;;TOTAUX EQUIPE
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;N. Brochant;34;46;0,77;34,77;8;14;0,571428571;6;9;0,666666667;2;5;0,4;0;0;;;;;;;;;18;0;3;3;1;2;2;0;0;4;0;-12;16;1;N. Brochant
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;Capitaine;Starter;A. Bouderra;25;41;0,68;25,68;0;5;0;0;2;0;0;3;0;0;0;;;;;;;;;0;0;2;2;5;6;2;0;0;2;4;-21;-2;4;A. Bouderra(C)
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;K. Sissoko;33;44;0,73;33,73;6;8;0,75;3;4;0,75;3;4;0,75;2;2;1;;;;;;;;17;3;4;7;1;3;2;0;0;4;1;-16;22;30;K. Sissoko
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;J. Walker;21;9;0,15;21,15;3;6;0,5;3;4;0,75;0;2;0;1;2;0,5;;;;;;;;7;1;2;3;0;4;0;0;0;0;1;-10;2;40;J. Walker
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;L. Scherf;27;35;0,58;27,58;3;12;0,25;3;11;0,272727273;0;1;0;2;3;0,666666667;;;;;;;;8;5;5;10;3;1;0;2;1;2;2;-5;12;77;L. Scherf
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;S. Colley;24;44;0,73;24,73;1;7;0,142857143;1;6;0,166666667;0;1;0;2;2;1;;;;;;;;4;2;2;4;3;6;0;0;0;4;3;-2;-1;2;S. Colley
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;S. Kessler;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;6;S. Kessler
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;D. Nganfina;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;D. Nganfina
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;K. Topuzovic;9;46;0,77;9,77;2;5;0,4;2;4;0,5;0;1;0;0;0;;;;;;;;;4;1;2;3;1;1;1;0;0;1;0;-6;5;9;K. Topuzovic
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;A. Bulgak;22;35;0,58;22,58;1;6;0,166666667;1;5;0,2;0;1;0;4;4;1;;;;;;;;6;1;1;2;1;2;1;0;1;4;3;-18;3;11;A. Bulgak
6;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;24;63;0,380952381;19;45;0,422222222;5;18;0,277777778;11;13;0,846153846;22;26;11;12;14;8;6;64;13;22;35;15;25;8;2;2;21;14;0;58;;TOTAUX EQUIPE
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;N. Brochant;29;49;0,82;29,82;4;9;0,444444444;3;5;0,6;1;4;0,25;0;0;;;;;;;;;9;0;1;1;5;2;2;0;0;0;0;13;10;1;N. Brochant
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;A. Studer;19;49;0,82;19,82;3;5;0,6;3;3;1;0;2;0;1;2;0,5;;;;;;;;7;1;4;5;6;4;1;1;0;1;2;9;13;9;A. Studer
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;K. Sissoko;18;36;0,6;18,6;3;7;0,428571429;3;5;0,6;0;2;0;0;0;;;;;;;;;6;1;1;2;0;2;0;0;0;3;0;22;2;30;K. Sissoko
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;J. Walker;14;37;0,62;14,62;0;3;0;0;2;0;0;1;0;2;2;1;;;;;;;;2;0;3;3;1;0;0;1;0;1;1;-1;4;40;J. Walker
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;L. Scherf;37;49;0,82;37,82;6;9;0,666666667;3;5;0,6;3;4;0,75;5;5;1;;;;;;;;20;1;9;10;6;1;1;1;0;1;5;19;34;77;L. Scherf
7;Championat de France;Domicile;Victoire;Charleville-Mézières;Capitaine;Banc;A. Bouderra;20;11;0,18;20,18;0;2;0;0;1;0;0;1;0;0;0;;;;;;;;;0;0;0;0;2;5;2;0;0;1;1;11;-3;4;A. Bouderra(C)
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;Z. Morrison;27;34;0,57;27,57;5;9;0,555555556;5;8;0,625;0;1;0;3;3;1;;;;;;;;13;3;8;11;5;0;0;1;0;2;4;22;26;7;Z. Morrison
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;D. Nganfina;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;D. Nganfina
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;S. Chevaugeon;31;35;0,58;31,58;5;8;0,625;1;2;0,5;4;6;0,666666667;2;2;1;;;;;;;;16;0;1;1;1;3;1;1;0;1;2;5;14;10;S. Chevaugeon
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;M. Gueye;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;12;M. Gueye
7;Championat de France;Domicile;Victoire;Charleville-Mézières;;Banc;TOTAUX EQUIPE;;;;;26;52;0,5;18;31;0,580645161;8;21;0,380952381;13;14;0,928571429;17;24;9;4;29;22;11;73;6;31;37;26;18;7;5;0;10;15;0;103;;TOTAUX EQUIPE
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;N. Brochant;37;14;0,23;37,23;4;10;0,4;4;8;0,5;0;2;0;0;0;;;;;;;;;8;1;7;8;6;4;1;0;1;0;1;-14;13;1;N. Brochant
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;Capitaine;Starter;A. Bouderra;17;52;0,87;17,87;0;6;0;0;1;0;0;5;0;0;0;;;;;;;;;0;0;0;0;4;2;1;0;0;3;2;-22;-3;4;A. Bouderra(C)
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;K. Sissoko;29;37;0,62;29,62;2;5;0,4;2;4;0,5;0;1;0;0;0;;;;;;;;;4;1;0;1;1;1;1;1;0;3;1;-7;4;30;K. Sissoko
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;J. Walker;37;16;0,27;37,27;15;21;0,714285714;8;11;0,727272727;7;10;0,7;3;3;1;;;;;;;;40;0;4;4;0;2;1;0;1;1;4;-13;37;40;J. Walker
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;L. Scherf;18;45;0,75;18,75;0;3;0;0;2;0;0;1;0;0;0;;;;;;;;;0;0;5;5;1;2;2;0;1;1;1;-16;3;77;L. Scherf
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;S. Colley;26;36;0,6;26,6;2;8;0,25;2;3;0,666666667;0;5;0;0;0;;;;;;;;;4;0;1;1;13;4;2;0;0;2;2;-4;10;2;S. Colley
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;D. Nganfina;0;5;0,08;0,08;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;2;1;8;D. Nganfina
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;K. Topuzovic;8;36;0,6;8,6;1;2;0,5;1;2;0,5;0;0;;0;0;;;;;;;;;2;1;0;1;0;1;0;1;0;0;0;-9;2;9;K. Topuzovic
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;A. Bulgak;23;59;0,98;23,98;6;11;0,545454545;4;8;0,5;2;3;0,666666667;4;4;1;;;;;;;;18;3;3;6;3;1;1;0;0;2;3;-7;22;11;A. Bulgak
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;M. Gueye;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;12;M. Gueye
8;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;30;66;0,454545455;21;39;0,538461538;9;27;0,333333333;7;7;1;14;26;4;19;24;2;12;76;8;21;29;28;18;10;2;3;12;14;0;91;;TOTAUX EQUIPE
9;Championat de France;Domicile;Defaite;Bourges;;Starter;N. Brochant;32;2;0,03;32,03;2;6;0,333333333;2;5;0,4;0;1;0;0;0;;;;;;;;;4;0;3;3;6;1;3;1;1;1;3;-18;12;1;N. Brochant
9;Championat de France;Domicile;Defaite;Bourges;;Starter;S. Colley;21;8;0,13;21,13;2;9;0,222222222;2;7;0,285714286;0;2;0;2;2;1;;;;;;;;6;0;1;1;3;3;1;0;1;3;2;-21;1;2;S. Colley
9;Championat de France;Domicile;Defaite;Bourges;;Starter;K. Topuzovic;15;4;0,07;15,07;1;5;0,2;1;5;0,2;0;0;;0;0;;;;;;;;;2;1;1;2;1;0;0;0;0;0;1;-10;1;9;K. Topuzovic
9;Championat de France;Domicile;Defaite;Bourges;;Starter;J. Walker;29;6;0,1;29,1;5;11;0,454545455;2;4;0,5;3;7;0,428571429;3;4;0,75;;;;;;;;16;0;3;3;2;1;2;0;0;2;3;-23;15;40;J. Walker
9;Championat de France;Domicile;Defaite;Bourges;;Starter;L. Scherf;21;14;0,23;21,23;2;4;0,5;2;2;1;0;2;0;0;0;;;;;;;;;4;2;5;7;1;5;0;0;0;4;1;-9;5;77;L. Scherf
9;Championat de France;Domicile;Defaite;Bourges;Capitaine;Banc;A. Bouderra;25;37;0,62;25,62;2;10;0,2;0;3;0;2;7;0,285714286;2;2;1;;;;;;;;8;0;3;3;2;8;2;0;0;3;3;-3;-1;4;A. Bouderra(C)
9;Championat de France;Domicile;Defaite;Bourges;;Banc;D. Nganfina;3;24;0,4;3,4;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;D. Nganfina
9;Championat de France;Domicile;Defaite;Bourges;;Banc;A. Bulgak;22;39;0,65;22,65;4;6;0,666666667;3;3;1;1;3;0,333333333;3;3;1;;;;;;;;12;2;5;7;0;2;0;0;0;3;3;-13;15;11;A. Bulgak
9;Championat de France;Domicile;Defaite;Bourges;;Banc;M. Gueye;6;41;0,68;6,68;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;-1;12;M. Gueye
9;Championat de France;Domicile;Defaite;Bourges;;Banc;K. Sissoko;23;5;0,08;23,08;1;4;0,25;1;2;0,5;0;2;0;2;2;1;;;;;;;;4;0;1;1;1;0;3;1;0;1;1;-14;7;30;K. Sissoko
9;Championat de France;Domicile;Defaite;Bourges;;Banc;TOTAUX EQUIPE;;;;;19;56;0,339285714;13;32;0,40625;6;24;0,25;12;13;0,923076923;15;12;4;8;24;;11;56;6;22;28;16;20;11;2;2;18;17;0;55;;TOTAUX EQUIPE
10;Championat de France;Exterieur;Defaite;Angers;;Starter;N. Brochant;24;18;0,3;24,3;0;3;0;0;2;0;0;1;0;2;2;1;;;;;;;;2;1;2;3;3;1;2;0;0;3;1;-14;6;1;N. Brochant
10;Championat de France;Exterieur;Defaite;Angers;Capitaine;Starter;A. Bouderra;18;36;0,6;18,6;1;5;0,2;1;3;0,333333333;0;2;0;0;2;0;;;;;;;;2;1;2;3;6;1;1;0;1;2;2;-22;5;4;A. Bouderra(C)
10;Championat de France;Exterieur;Defaite;Angers;;Starter;A. Bulgak;23;46;0,77;23,77;2;7;0,285714286;2;4;0,5;0;3;0;5;5;1;;;;;;;;9;1;4;5;2;6;1;0;0;4;4;-30;6;11;A. Bulgak
10;Championat de France;Exterieur;Defaite;Angers;;Starter;K. Sissoko;32;59;0,98;32,98;4;8;0,5;4;8;0,5;0;0;;0;0;;;;;;;;;8;3;8;11;0;6;0;0;0;2;0;-37;9;30;K. Sissoko
10;Championat de France;Exterieur;Defaite;Angers;;Starter;J. Walker;25;59;0,98;25,98;6;10;0,6;4;7;0,571428571;2;3;0,666666667;0;0;;;;;;;;;14;0;2;2;1;3;1;0;0;2;0;-14;11;40;J. Walker
10;Championat de France;Exterieur;Defaite;Angers;;Banc;S. Colley;25;36;0,6;25,6;4;9;0,444444444;3;5;0,6;1;4;0,25;3;4;0,75;;;;;;;;12;0;2;2;5;4;0;0;0;2;2;-18;9;2;S. Colley
10;Championat de France;Exterieur;Defaite;Angers;;Banc;K. Topuzovic;18;31;0,52;18,52;1;5;0,2;1;4;0,25;0;1;0;2;2;1;;;;;;;;4;0;0;0;4;2;2;0;0;0;3;-23;4;9;K. Topuzovic
10;Championat de France;Exterieur;Defaite;Angers;;Banc;M. Gueye;6;19;0,32;6,32;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-13;0;12;M. Gueye
10;Championat de France;Exterieur;Defaite;Angers;;Banc;L. Scherf;23;55;0,92;23,92;5;7;0,714285714;5;5;1;0;2;0;0;1;0;;;;;;;;10;4;2;6;2;1;0;1;0;2;1;-19;15;77;L. Scherf
10;Championat de France;Exterieur;Defaite;Angers;;Banc;TOTAUX EQUIPE;;;;;23;54;0,425925926;20;38;0,526315789;3;16;0,1875;12;16;0,75;13;28;8;9;26;8;7;61;12;22;34;23;25;7;1;1;18;13;0;66;;TOTAUX EQUIPE
11;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;N. Brochant;33;55;0,92;33,92;2;9;0,222222222;2;4;0,5;0;5;0;4;4;1;;;;;;;;8;0;6;6;5;0;2;1;0;2;2;13;15;1;N. Brochant
11;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;S. Colley;18;59;0,98;18,98;0;2;0;0;0;;0;2;0;0;0;;;;;;;;;0;0;0;0;1;2;1;0;0;2;2;-12;-2;2;S. Colley
11;Championat de France;Domicile;Victoire;Roche Vendée;Capitaine;Starter;A. Bouderra;27;41;0,68;27,68;5;10;0,5;3;4;0,75;2;6;0,333333333;3;3;1;;;;;;;;15;0;0;0;2;4;1;0;0;2;3;22;9;4;A. Bouderra(C)
11;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;J. Walker;32;56;0,93;32,93;3;9;0,333333333;2;6;0,333333333;1;3;0,333333333;3;4;0,75;;;;;;;;10;3;2;5;2;3;0;1;1;1;4;4;8;40;J. Walker
11;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;L. Scherf;29;15;0,25;29,25;5;9;0,555555556;5;8;0,625;0;1;0;2;2;1;;;;;;;;12;1;5;6;2;4;0;0;0;2;1;9;12;77;L. Scherf
11;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;D. Nganfina;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;D. Nganfina
